sumber_data,parameter,date,time,periode,user,user_all,user_count,tweets,clean_text,word_count,hashtag,tag_count,is_duplicate,replying,fav_count,rep_count,ret_count,link
twitter,#savegojek,2017-03-16,8:56 AM,periode_2, AsbaniUriep, AsbaniUriep ,2,Gojek cuy #saveGojek ,cuy,1,saveGojek,1,FALSE,False,NA,NA,10,/AsbaniUriep/status/842404224541507584
twitter,#savegojek,2017-03-15,1:03 AM,periode_2, tiar___, tiar___ ,2,"beuh , solo juga ikut2an sopir taksi pada demo ,, please uka 3x naek taksi di solo di puter2 akhirnya diminta ongkos lebih . #savegojek .",beuh solo ikutan sopir taksi demo please uka naek taksi solo puter ongkos,13,savegojek,1,FALSE,False,NA,NA,11,/tiar___/status/841922907475476480
twitter,#savegojek,2017-03-13,2:50 AM,periode_2, indomiebrewers, indomiebrewers ,2,"Semua pasti akan berubah .
Aku harus pergi sekarang atau menunggu .
#saveGojek",berubah pergi menunggu,3,saveGojek,1,FALSE,False,NA,NA,1,/indomiebrewers/status/841224919413223424
twitter,#savegojek,2017-03-11,9:13 AM,periode_2, tetianggita, tetianggita ,2,#savegojek #gojek selamatkan kreativitas dan kerja keras anak bangsa toh konsumen merasa diuntungkan ada gojek #savegojekjogja,selamatkan kreativitas kerja keras anak bangsa konsumen diuntungkan,8,savegojek  gojek  savegojekjogja,3,FALSE,False,NA,NA,12,/tetianggita/status/840611721970565120
twitter,#savegojek,2017-03-10,11:41 PM,periode_2, Widjanarko_0821, Widjanarko_0821 ,2,#savegojek ,,0,savegojek,1,FALSE,False,NA,NA,1,/Widjanarko_0821/status/840467753123303424
twitter,#savegojek,2017-03-10,9:15 PM,periode_2, Ali_Muntaha, Ali_Muntaha ,2,"#savegojek sama -sama cari rezeki . Pekerjaan bisa di contoh , rezeki gak bakalan ketukar !.",cari rezeki pekerjaan contoh rezeki ketukar,6,savegojek,1,FALSE,True,NA,NA,12,/Ali_Muntaha/status/840430836017127424
twitter,#savegojek,2017-03-10,6:41 PM,periode_2, Ali_Muntaha, Ali_Muntaha ,2,"Lha yo itu pak lomi ...,sama sama cari rezeki #savegojek ",lha lomi cari rezeki,4,savegojek,1,FALSE,False,NA,NA,11,/Ali_Muntaha/status/840392126747762688
twitter,#savegojek,2017-03-10,1:14 AM,periode_2, permata_arsy, permata_arsy ,2,"Save ojek online .. I need ojek online .. 
#SaveGojek #SaveGrab #SaveUber dll ..",save ojek online need ojek online dll,7,SaveGojek  SaveGrab  SaveUber,3,FALSE,False,NA,NA,12,/permata_arsy/status/840128797223477248
twitter,#savegojek,2017-03-10,12:26 AM,periode_2, nadia_nitnot, nadia_nitnot ,2,Ya gtu deh ...klo msk ke golongan org2 yg ga percaya klo rezeki ud ada yg ngatur ...jodoh juga #eh #savegojek #savegrab,gtu deh msk golongan org percaya rezeki ngatur jodoh,9,eh  savegojek  savegrab,3,FALSE,False,NA,NA,12,/nadia_nitnot/status/840116674867023872
twitter,#savegojek,2017-03-09,7:51 PM,periode_2, _elryantisyah, _elryantisyah ,2,"Sblm ada gojek , ada gojek , g boleh ada gojek , isi angkot lokal g ada bedanya . G ada hubungannya keleus #savegojek",sblm isi angkot lokal bedanya hubungannya keleus,7,savegojek,1,FALSE,False,NA,NA,1,/_elryantisyah/status/840047558588321794
twitter,#savegojek,2017-03-09,4:28 PM,periode_2, gabrieladipr, gabrieladipr ,2,"Malang harus tentram
#SaveGojek",malang tentram,2,SaveGojek,1,FALSE,False,NA,NA,NA,/gabrieladipr/status/839996301219520512
twitter,#savegojek,2017-03-09,4:04 PM,periode_2, nadia_nitnot, nadia_nitnot ,2,"Kemaren angkot mogok ..jalanan lancar ,teratur ga ada yg berhenti sembarangan ..sekarang ...?back 2 reality  #SaveGojek #savegrab",kemaren angkot mogok jalanan lancar teratur berhenti sembarangan back reality,10,SaveGojek  savegrab,2,FALSE,False,NA,NA,NA,/nadia_nitnot/status/839990284331098112
twitter,#savegojek,2017-03-09,3:25 PM,periode_2, retria, retria  infomalangraya,2,"#saveangkot #savetaxi #SaveGojek 
Damai itu Arema . Pagi kawan @infomalangraya",damai arema kawan,3,saveangkot  savetaxi  SaveGojek,3,FALSE,False,NA,NA,1,/retria/status/839980471370973184
twitter,#savegojek,2017-03-09,6:39 AM,periode_2, Ali_Muntaha, Ali_Muntaha ,2,#savegojek sama sama mencari rezeki,mencari rezeki,2,savegojek,1,FALSE,False,NA,NA,1,/Ali_Muntaha/status/839848132015906816
twitter,#savegojek,2017-03-09,6:38 AM,periode_2, Ali_Muntaha, Ali_Muntaha ,2,Saya pengguna setia gojek #savegojek sangat mendukung aktivitas saya saat di kota yang bukan kota saya tinggal .,pengguna setia mendukung aktivitas kota kota tinggal,7,savegojek,1,FALSE,False,NA,NA,1,/Ali_Muntaha/status/839847923735117829
twitter,#savegojek,2017-03-09,6:05 AM,periode_2, jorgiemonroe, jorgiemonroe  gojekindonesia  grabid  Uber_IDN,4,@gojekindonesia @grabid @Uber_IDN Sya konsumen mereka . Dan saya trbantu skali dgn khadiran mreka . Thnk you #savegojek #savegrab #saveuber,sya konsumen trbantu skali khadiran mreka thnk,7,savegojek  savegrab  saveuber,3,FALSE,False,NA,3,1,/jorgiemonroe/status/839839457855483904
twitter,#savegojek,2017-03-09,6:03 AM,periode_2, jorgiemonroe, jorgiemonroe ,2,"Lg pada di tabrakin supir angkot . Driver mkir "" mau kluar #savegojek #savegrab #saveuber #savetransportasionline",tabrakin supir angkot driver mkir kluar,6,savegojek  savegrab  saveuber  savetransportasionline,4,FALSE,False,1,NA,14,/jorgiemonroe/status/839839125003915267
twitter,#savegojek,2017-03-09,6:01 AM,periode_2, jorgiemonroe, jorgiemonroe  jokowi  BudiKaryaS  basuki_btp,4,Ijin share #savegojek #saveuber #savegrab @jokowi @BudiKaryaS @basuki_btp #savetransportasionline,ijin share,2,savegojek  saveuber  savegrab  savetransportasionline,4,FALSE,True,2,NA,14,/jorgiemonroe/status/839838623113453569
twitter,#savegojek,2017-03-09,6:00 AM,periode_2, jorgiemonroe, jorgiemonroe  jokowi  basuki_btp  BudiKaryaS,4,#savegojek #savegrab #saveuber ijin share mas @jokowi @basuki_btp @BudiKaryaS,ijin share,2,savegojek  savegrab  saveuber,3,FALSE,False,NA,NA,NA,/jorgiemonroe/status/839838352652193793
twitter,#savegojek,2017-03-09,5:59 AM,periode_2, jorgiemonroe, jorgiemonroe ,2,Betul ! #savegojek #savegrab #saveuber #savetransportasionline,,0,savegojek  savegrab  saveuber  savetransportasionline,4,FALSE,False,1,NA,14,/jorgiemonroe/status/839838169423990784
twitter,#savegojek,2017-03-09,5:59 AM,periode_2, jorgiemonroe, jorgiemonroe  BudiKaryaS  jokowi  basuki_btp,4,Aspirasi rakyat ! Ijin share  #savegojek #saveuber #savegrab @BudiKaryaS @jokowi @basuki_btp,aspirasi rakyat ijin share,4,savegojek  saveuber  savegrab,3,FALSE,False,NA,NA,NA,/jorgiemonroe/status/839838034442932224
twitter,#savegojek,2017-03-09,5:58 AM,periode_2, jorgiemonroe, jorgiemonroe ,2,Betul !!! #savegojek #saveuber #savegrab #savetransportasionline ,,0,savegojek  saveuber  savegrab  savetransportasionline,4,FALSE,False,1,NA,14,/jorgiemonroe/status/839837769723621376
twitter,#savegojek,2017-03-09,5:57 AM,periode_2, jorgiemonroe, jorgiemonroe  BudiKaryaS  jokowi  basuki_btp,4,Salah satu aspirasi rakyat . Ijin share mbak @BudiKaryaS @jokowi @basuki_btp #savegojek #savegrab #saveuber ,salah aspirasi rakyat ijin share mbak,6,savegojek  savegrab  saveuber,3,FALSE,False,1,NA,NA,/jorgiemonroe/status/839837599371952128
twitter,#savegojek,2017-03-09,5:56 AM,periode_2, jorgiemonroe, jorgiemonroe  basuki_btp  jokowi,3,@basuki_btp @jokowi ijin share mas #savegojek #savegrab #saveuber #savetransportasionline,ijin share,2,savegojek  savegrab  saveuber  savetransportasionline,4,FALSE,False,NA,NA,NA,/jorgiemonroe/status/839837220018122752
twitter,#savegojek,2017-03-08,10:28 PM,periode_2, whoistimi, whoistimi ,2,"orang orang yang tidak percaya rejeki itu sudah di atur oleh allah , #savegojek #savegrab #saveonlinetransportation",percaya rejeki atur allah,4,savegojek  savegrab  saveonlinetransportation,3,FALSE,False,NA,NA,1,/whoistimi/status/839724613735084032
twitter,#savegojek,2017-03-08,9:02 PM,periode_2, bontang_post, bontang_post ,2,"Imbas Demo Sopir Angkot , Tagar #SaveGojek Ramai di Medsos - ",imbas demo sopir angkot tagar ramai medsos,7,SaveGojek,1,FALSE,False,NA,NA,1,/bontang_post/status/839702953233563650
twitter,#savegojek,2017-03-08,6:58 PM,periode_2, fathasuganteng, fathasuganteng  jokowi  DPR_RI  Pak_JK  Menkominfo  infoDISHUB  hubdat151  sketsanewscom,8,@jokowi @DPR_RI @Pak_JK @Menkominfo @infoDISHUB @hubdat151 @sketsanewscom  kami d Malang sudah 4 hr tanpa angkot . #savegojek,malang angkot,2,savegojek,1,FALSE,False,NA,NA,1,/fathasuganteng/status/839671683191468032
twitter,#savegojek,2017-03-08,5:46 PM,periode_2, nugeDC, nugeDC ,2,Gubernur Kalimantan Timur : #SaveGoJek di Samarinda - Paraf Petisi !  via @ChangeOrg_ID,gubernur kalimantan timur samarinda paraf petisi,6,SaveGoJek,1,FALSE,False,NA,NA,NA,/nugeDC/status/839653532575776768
twitter,#savegojek,2017-03-08,7:15 AM,periode_2, MitraGojekYk, MitraGojekYk ,2,#savegojek ,,0,savegojek,1,FALSE,True,NA,NA,NA,/MitraGojekYk/status/839494915478315008
twitter,#savegojek,2017-03-08,6:31 AM,periode_2, jo3die_maoz, jo3die_maoz ,2,Gila sadis banget tuh sopirjujur aja klo naik angkot cikokol bsd sm kalideres supirnya ugal2an smw kaya maling lg diuber masa #savegojek ,gila sadis banget tuh sopirjujur angkot cikokol bsd sm kalideres supirnya ugalan smw kaya maling diuber,16,savegojek,1,FALSE,False,NA,NA,NA,/jo3die_maoz/status/839483666120105984
twitter,#savegojek,2017-03-08,2:05 AM,periode_2, riradhan, riradhan ,2,#saveGojek ,,0,saveGojek,1,FALSE,False,NA,NA,1,/riradhan/status/839416803826638848
twitter,#savegojek,2017-03-07,11:24 PM,periode_2, eviechamms, eviechamms ,2,"Selamat sore taman cerdas . 
#savegojeksamarinda
#savegojek <e2><80><a6> ",taman cerdas,2,savegojeksamarinda  savegojek,2,FALSE,False,NA,NA,NA,/eviechamms/status/839376311273553921
twitter,#savegojek,2017-03-07,8:39 PM,periode_2, MarkonahM, MarkonahM ,2,"Pokoknya
#savegojek",pokoknya,1,savegojek,1,FALSE,False,NA,NA,1,/MarkonahM/status/839334792491581440
twitter,#savegojek,2017-03-07,8:18 PM,periode_2, EdoOdeDeo, EdoOdeDeo ,2,"#savegojekmalang
#savegojek",,0,savegojekmalang  savegojek,2,FALSE,False,NA,NA,1,/EdoOdeDeo/status/839329394883624960
twitter,#savegojek,2017-03-07,6:02 PM,periode_2, Itha_ajjah, Itha_ajjah ,2,Gubernur Kalimantan Timur : #SaveGoJek di Samarinda - Paraf Petisi ! ,gubernur kalimantan timur samarinda paraf petisi,6,SaveGoJek,1,FALSE,False,NA,NA,NA,/Itha_ajjah/status/839295112689696768
twitter,#savegojek,2017-03-07,5:08 PM,periode_2, albanusalain, albanusalain ,2,Gubernur Kalimantan Timur : #SaveGoJek di Samarinda - Paraf Petisi !  via @ChangeOrg_ID,gubernur kalimantan timur samarinda paraf petisi,6,SaveGoJek,1,FALSE,False,NA,NA,NA,/albanusalain/status/839281630539763713
twitter,#savegojek,2017-03-07,5:34 AM,periode_2, nadia_nitnot, nadia_nitnot ,2,"Gregetan liat supir angkot yg anarkis ke grab sm gojek ,klo aku jd grab /gojek nya udh tak cakar2 deh  #baladaemak #SaveGojek",gregetan liat supir angkot anarkis grab sm grab udh cakar deh,11,baladaemak  SaveGojek,2,FALSE,False,NA,NA,1,/nadia_nitnot/status/839106993918922752
twitter,#savegojek,2017-03-07,3:21 AM,periode_2, heyitsfloo_, heyitsfloo_ ,2,MOHON BANTUANNYA !! Gubernur Samarinda : #SaveGoJek di Samarinda  via @ChangeOrg_ID,mohon bantuannya gubernur samarinda samarinda,5,SaveGoJek,1,FALSE,False,1,NA,NA,/heyitsfloo_/status/839073447393165312
twitter,#savegojek,2017-03-07,3:06 AM,periode_2, khucul_yeye, khucul_yeye ,2,Gubernur Samarinda : #SaveGoJek di Samarinda - Paraf Petisi !  lewat @ChangeOrg_ID,gubernur samarinda samarinda paraf petisi,5,SaveGoJek,1,FALSE,False,NA,NA,NA,/khucul_yeye/status/839069635177652225
twitter,#savegojek,2017-03-07,1:57 AM,periode_2, Anditha_Andrea, Anditha_Andrea ,2,Gubernur Samarinda : #SaveGoJek di Samarinda - Paraf Petisi ! ,gubernur samarinda samarinda paraf petisi,5,SaveGoJek,1,FALSE,False,NA,NA,NA,/Anditha_Andrea/status/839052332138639360
twitter,#savegojek,2017-03-06,11:17 PM,periode_2, _elryantisyah, _elryantisyah ,2,Gubernur Samarinda : #SaveGoJek di Samarinda - Paraf Petisi !  lewat @ChangeOrg_ID,gubernur samarinda samarinda paraf petisi,5,SaveGoJek,1,FALSE,False,NA,NA,NA,/_elryantisyah/status/839012088492109824
twitter,#savegojek,2017-03-06,9:26 PM,periode_2, TikaOctariza, TikaOctariza ,2,Gubernur Samarinda : #SaveGoJek di Samarinda - Paraf Petisi !  via @ChangeOrg_ID,gubernur samarinda samarinda paraf petisi,5,SaveGoJek,1,FALSE,False,NA,NA,NA,/TikaOctariza/status/838984169216593920
twitter,#savegojek,2017-03-06,8:59 PM,periode_2, LindaGan7, LindaGan7 ,2,"#SaveGojek
#Samarinda .",,0,SaveGojek  Samarinda,2,FALSE,False,NA,NA,1,/LindaGan7/status/838977314109054976
twitter,#savegojek,2017-03-06,8:57 PM,periode_2, eka_07dian, eka_07dian  SamarindaTepian,2,Saya gak bakal naik Angkot di kota @SamarindaTepian klo prilaku oknum drivernya seperti itu #SaveGojek #gojeksamarinda,angkot kota prilaku oknum drivernya,5,SaveGojek  gojeksamarinda,2,FALSE,False,NA,NA,NA,/eka_07dian/status/838976955630268416
twitter,#savegojek,2017-03-06,7:46 PM,periode_2, edimuse, edimuse ,2,#savegojek #samarindagojek,,0,savegojek  samarindagojek,2,FALSE,False,NA,NA,1,/edimuse/status/838958909981274113
twitter,#savegojek,2017-03-06,7:34 PM,periode_2, prah_tama, prah_tama ,2,Gubernur Samarinda : #SaveGoJek di Samarinda - Paraf Petisi ! ,gubernur samarinda samarinda paraf petisi,5,SaveGoJek,1,FALSE,False,NA,NA,NA,/prah_tama/status/838956075252600832
twitter,#savegojek,2017-03-06,5:20 PM,periode_2, iamrifki, iamrifki ,2,"#SaveGoJek di Samarinda 
 lewat @ChangeOrg_ID",samarinda,1,SaveGoJek,1,FALSE,False,NA,NA,NA,/iamrifki/status/838922148479565824
twitter,#savegojek,2017-03-05,8:40 PM,periode_2, _elryantisyah, _elryantisyah ,2,Rejeki udah ada yang ngatur . G boleh anarkis gitu woey ... #savegojek #savegojeksamarinda,rejeki udah ngatur anarkis gitu woey,6,savegojek  savegojeksamarinda,2,FALSE,False,NA,NA,NA,/_elryantisyah/status/838610153058394112
twitter,#savegojek,2017-03-05,8:19 PM,periode_2, randy_kempel, randy_kempel ,2,"Saya sebagai mahasiswa yang pernah nunggu 1 jam angkot nyetem , tarif di atas standar , turun tengah jalan , dan dempet -dempetan .
#SaveGojek",mahasiswa nunggu angkot nyetem tarif standar turun jalan dempet dempetan,10,SaveGojek,1,FALSE,False,NA,NA,NA,/randy_kempel/status/838605046937890817
twitter,#savegojek,2017-02-27,11:00 PM,periode_2, LutfilSR, LutfilSR ,2,sing penting guduk bayangan mantan y min . Heuheu . . . #SaveGojek #SaveGojekMalang,guduk bayangan mantan heuheu,4,SaveGojek  SaveGojekMalang,2,FALSE,True,NA,NA,1,/LutfilSR/status/836471217636855808
twitter,#savegojek,2017-02-27,9:24 PM,periode_2, LutfilSR, LutfilSR  infomalang  Gojek_Malang_,3,@infomalang @Gojek_Malang_ #SaveGojek #SaveGojekMalang,,0,SaveGojek  SaveGojekMalang,2,FALSE,False,NA,NA,2,/LutfilSR/status/836446957023342592
twitter,#savegojek,2017-02-27,8:09 AM,periode_2, LutfilSR, LutfilSR ,2,"biarkan konsumen yang menilai , toh konsumen udah pada cerdas kok . Sing tuwenang miiin . #SruputIpok #SaveGojek",biarkan konsumen menilai konsumen udah cerdas tuwenang miiin,8,SruputIpok  SaveGojek,2,FALSE,True,NA,NA,NA,/LutfilSR/status/836246926857154560
twitter,#savegojek,2017-02-27,7:08 AM,periode_2, medanlicious, medanlicious ,2,"Ayo netizen kelas menengah ngehek , bikin hashtag #SaveGojek #SaveGrab",netizen kelas menengah ngehek bikin hashtag,6,SaveGojek  SaveGrab,2,FALSE,False,NA,NA,2,/medanlicious/status/836231441830707200
twitter,#savegojek,2017-02-27,5:37 AM,periode_2, Rizal2407, Rizal2407  YouTube,2,I added a video to a @YouTube playlist  Presiden Jokowi Turun Tangan saat Ojek Online Dilarang Jonan #SaveGojek,added video playlist presiden jokowi turun tangan ojek online dilarang jonan,11,SaveGojek,1,FALSE,False,NA,NA,NA,/Rizal2407/status/836208644450627585
twitter,#savegojek,2017-02-25,4:13 PM,periode_2, goesdut, goesdut ,2,Lanjutkan #savegojek,lanjutkan,1,savegojek,1,FALSE,False,NA,NA,1,/goesdut/status/835643968662585344
twitter,#savegojek,2017-02-25,4:06 PM,periode_2, goesdut, goesdut  Sutiaj1,2,Semoga Abah dan @Sutiaj1 segera menemukan sulusi persoalan angkot online . #savegojek ,semoga abah menemukan sulusi angkot online,6,savegojek,1,FALSE,False,NA,NA,1,/goesdut/status/835642279108866048
twitter,#savegojek,2017-02-23,3:00 PM,periode_2, achmadzazuli, achmadzazuli ,2,#savemikrolet #savegojek #saveayas ,,0,savemikrolet  savegojek  saveayas,3,FALSE,False,NA,NA,NA,/achmadzazuli/status/834900753823125504
twitter,#savegojek,2017-02-21,5:43 AM,periode_2, bian_vyan, bian_vyan  Gojek_Malang_  Bustomi_19  AbahAnton_AJI,4,@Gojek_Malang_ ambil foto di grup telegram gojek .. @Bustomi_19 aja order gojek .. Apalagi @AbahAnton_AJI #saveGojek ,ambil foto grup telegram order,5,saveGojek,1,FALSE,False,NA,NA,NA,/bian_vyan/status/834035904968744960
twitter,#savegojek,2017-02-19,11:54 PM,periode_2, jankjankwings, jankjankwings ,2,Its time for change #savegojek ,time change,2,savegojek,1,FALSE,False,NA,1,NA,/jankjankwings/status/833585637659865089
twitter,#savegojek,2017-02-19,11:53 PM,periode_2, adyt_pb, adyt_pb ,2,Gaaasssss terus sam .. #savegojek ,gaaasssss,1,savegojek,1,FALSE,False,NA,NA,2,/adyt_pb/status/833585331219738624
twitter,#savegojek,2017-02-19,7:34 PM,periode_2, teefahakim, teefahakim  infomalang,2,"@infomalang haduh min sebagai mak emak ,tertolong sekali dgn adanya angkutan online  #savegojek #saveuber #savegrab #boikotkinderjoy",haduh mak emak tertolong angkutan online,6,savegojek  saveuber  savegrab  boikotkinderjoy,4,FALSE,False,NA,NA,4,/teefahakim/status/833520262033190913
twitter,#savegojek,2017-02-18,9:12 AM,periode_2, Oladrmwn, Oladrmwn ,2,#gojekindonesia #savegojek ,,0,gojekindonesia  savegojek,2,FALSE,False,NA,NA,1,/Oladrmwn/status/833001358026436608
twitter,#savegojek,2017-02-10,10:38 PM,periode_2, thazzzyha, thazzzyha ,2,<e2><80><bb> #saveGoJek  ,,0,saveGoJek,1,FALSE,False,NA,NA,1,/thazzzyha/status/830305084307361792
twitter,#savegojek,2017-02-01,7:35 AM,periode_2, Muh_Wildan, Muh_Wildan  gojekindonesia,2,Dear @gojekindonesia . Cabut kebijakan driver ga boleh narik penumpang sama dalam seminggu . Nemu driver yg mau ngangkut jadi lama #savegojek,dear cabut kebijakan driver narik penumpang seminggu nemu driver ngangkut,10,savegojek,1,FALSE,False,3,2,2,/Muh_Wildan/status/826816255608836097
twitter,#savegojek,2017-02-01,7:29 AM,periode_2, sintaharah, sintaharah  gojekindonesia,2,"Pantesan find driver @gojekindonesia susah bener , ada kebijakan baru yg nyusahin toh . Saya pindah dulu deh . Cabut tuh peraturan #savegojek",pantesan find driver susah bener kebijakan nyusahin pindah deh cabut tuh peraturan,12,savegojek,1,FALSE,False,NA,NA,NA,/sintaharah/status/826814851712376832
twitter,#savegojek,2017-01-27,5:31 AM,periode_2, cutendah, cutendah ,2,Wah klo Anies gubernur gojek dihapus nih naga2nya ! #SaveGojek,anies gubernur dihapus naganya,4,SaveGojek,1,FALSE,False,NA,NA,NA,/cutendah/status/824973117525069826
twitter,#savedrivergojek,2017-12-22,1:46 PM,periode_2, FerlitaSalim, FerlitaSalim ,2,#SAVEDRIVERGOJEK ,,0,SAVEDRIVERGOJEK,1,FALSE,False,NA,NA,NA,/FerlitaSalim/status/944323346904186881
twitter,#savedrivergojek,2017-12-20,9:02 AM,periode_2, ariefachadewi, ariefachadewi ,2,#gojek #gojekdriver #gojekindonesia #savedrivergojek #gojekmania #thepowerofdriver ,,0,gojek  gojekdriver  gojekindonesia  savedrivergojek  gojekmania  thepowerofdriver,6,FALSE,False,NA,NA,1,/ariefachadewi/status/943527007647928320
twitter,#savedrivergojek,2017-12-18,10:05 AM,periode_2, ariefachadewi, ariefachadewi ,2,"Editannya serem cuuy .. 
#driverGojek #Gojek #SaveDriverGojek #GojekDriver #Gojek ",editannya serem cuuy,3,driverGojek  Gojek  SaveDriverGojek  GojekDriver  Gojek,5,FALSE,False,NA,NA,1,/ariefachadewi/status/942818198784581632
twitter,#savedrivergojek,2017-12-11,7:54 AM,periode_2, Indrayansyah18, Indrayansyah18  gojekindonesia,2,Kadang kasian sama curhatan driver gojek yg cuma dengerin komentar custumer . pass custumer komen dan kasih rating rendah langsung disuspen . entah @gojekindonesia gimana mau mensejahterakan driver yg 1 harian wari wiri nyari orderan . #savedrivergojek,kadang kasian curhatan driver dengerin komentar custumer pass custumer komen rating rendah langsung disuspen gimana mensejahterakan driver harian wari wiri nyari orderan,22,savedrivergojek,1,FALSE,False,NA,NA,1,/Indrayansyah18/status/940248395632885761
twitter,#savedrivergojek,2017-12-09,2:58 AM,periode_2, sekar_epku, sekar_epku ,2,"Tarif dinaikin ,bukan malah jualan tote bag .memangnya tote bag bisa jalan sendiri ke customer tanpa driver
#savedrivergojek ",tarif dinaikin jualan tote bag memangnya tote bag jalan customer driver,11,savedrivergojek,1,FALSE,False,NA,NA,1,/sekar_epku/status/939449166937198592
twitter,#savedrivergojek,2017-11-25,12:03 AM,periode_2, whynu9, whynu9  YLKI_ID  PTJASAMARGA  Bidiktangsel  detikoto  humasbekasikota  KemenPU  kemenhub151  BekasiBaru  infoll  PasangMata  sonorajakarta  elshinta,13," setuju pak , harus dikandangkan dan pengusahanya harus kena sanksi ,  bukan hanya driver @YLKI_ID @PTJASAMARGA #SaveDriverGojek @Bidiktangsel @detikoto @humasbekasikota @KemenPU @kemenhub151 @BekasiBaru @infoll @PasangMata @sonorajakarta @elshinta",setuju dikandangkan pengusahanya kena sanksi driver,6,SaveDriverGojek,1,FALSE,False,NA,NA,1,/whynu9/status/934331676917772288
twitter,#savedrivergojek,2017-11-24,2:48 AM,periode_2, rulynaufal, rulynaufal  gojekindonesia,2,"@gojekindonesia dgn adanya kasus ini , mohon jangan sampai terulang lagi . Jgn hanya karna customer komplain , langsung membuat keputusan sepihak . Kejadian dilapangan ga slalu sesuai dgn komplain customer . Slogan ""aplikasi berjiwa sosial "" seolah cuma slogan belaka
#SaveDriverGojek ",mohon terulang customer komplain langsung keputusan kejadian dilapangan slalu sesuai komplain customer slogan aplikasi berjiwa sosial slogan belaka,18,SaveDriverGojek,1,FALSE,False,NA,NA,1,/rulynaufal/status/934010837202649088
twitter,#savedrivergojek,2017-11-23,3:58 AM,periode_2, tianfillio, tianfillio  DramaGojek,2,@DramaGojek dan mereka itu berusaha membawa perubahan untuk qta semua ...  #salamsatuaspal #savedrivergojek,berusaha membawa perubahan qta,4,salamsatuaspal  savedrivergojek,2,FALSE,False,1,NA,1,/tianfillio/status/933666091900968965
twitter,#savedrivergojek,2017-11-23,2:32 AM,periode_2, girlscute151, girlscute151 ,2,"Demi Penyelidikan , KPK Resmi Mencekal Istri Setya Novanto Ke Luar Negeri

#SaveTiangListrik #SaveDriverGojek #SaveTiangListik #setyanovanto #Kpk #KPKUpdates #berita #BeritaAceh #BeritaBola #LiputanTerbaru #peristiwa #kecelakaan",penyelidikan kpk resmi mencekal istri setya novanto negeri,8,SaveTiangListrik  SaveDriverGojek  SaveTiangListik  setyanovanto  Kpk  KPKUpdates  berita  BeritaAceh  BeritaBola  LiputanTerbaru  peristiwa  kecelakaan,12,FALSE,False,2,NA,NA,/girlscute151/status/933644369311154177
twitter,#savedrivergojek,2017-11-22,11:09 PM,periode_2, Lukman220897, Lukman220897  gojekindonesia  jokowi  aniesbaswedan  HKemhub,5,"Hai @gojekindonesia inget gak kalian bisa lancar berusaha karna kami bukan karna sepak bola
Tapi kenapa kau memberi sponsor besar besaran bagi liga indonesia sedangkan kami sengsara !!!!!!
#SaveDriverGojek
#toilet2000 loh
Dengarlah pak @jokowi  pak @aniesbaswedan pak @HKemhub",hai inget lancar berusaha sepak bola sponsor besaran liga sengsara loh dengarlah,12,SaveDriverGojek  toilet2000,2,FALSE,False,NA,NA,1,/Lukman220897/status/933593291991302145
twitter,#savedrivergojek,2017-11-22,10:46 PM,periode_2, rulynaufal, rulynaufal  gojekindonesia,2,"@gojekindonesia min saran nih yee , jgn kaga dianggap nih saran . PENTING SOALNYE . Kalo belom bisa lindungin driver dari order fiktif / titik jemput yg jauh , jgn buat rule suspend 1 /2 jam kalo cancel 2x dlm 1jam . Yg salah siape yg rugi driver . Dah gitu aje . #savedrivergojek ",saran yee kaga dianggap saran soalnye kalo belom lindungin driver order fiktif titik jemput rule suspend kalo cancel dlm salah siape rugi driver dah gitu aje,26,savedrivergojek,1,FALSE,False,NA,1,1,/rulynaufal/status/933587437082701824
twitter,#savedrivergojek,2017-11-22,10:25 PM,periode_2, budakgojek, budakgojek ,2,#savedrivergojek ,,0,savedrivergojek,1,FALSE,False,NA,NA,1,/budakgojek/status/933582289040113664
twitter,#savedrivergojek,2017-11-22,10:25 PM,periode_2, dearya81, dearya81 ,2,#savedrivergojek ,,0,savedrivergojek,1,FALSE,False,NA,NA,1,/dearya81/status/933582216973520896
twitter,#savedrivergojek,2017-11-22,10:21 PM,periode_2, budakgojek, budakgojek ,2,#savedrivergojek ,,0,savedrivergojek,1,FALSE,False,NA,NA,1,/budakgojek/status/933581321611251712
twitter,#savedrivergojek,2017-11-22,10:20 PM,periode_2, 9bahanpop_ok, 9bahanpop_ok ,2,#savedrivergojek ,,0,savedrivergojek,1,FALSE,False,NA,NA,3,/9bahanpop_ok/status/933581011505504256
twitter,#savedrivergojek,2017-11-22,9:32 PM,periode_2, lj_ican, lj_ican ,2,Kebijakan yg pelik atas dasar persaingan hanya menyudutkan para mitra driver .#SaveDriverGojek #SaveDriverOnline,kebijakan pelik dasar persaingan menyudutkan mitra driver,7,SaveDriverGojek  SaveDriverOnline,2,FALSE,False,1,NA,1,/lj_ican/status/933568887844585473
twitter,#savedrivergojek,2017-11-22,9:25 PM,periode_2, budakgojek, budakgojek ,2,#SaveDriverGojek ,,0,SaveDriverGojek,1,FALSE,False,NA,NA,1,/budakgojek/status/933567187549274112
twitter,#savedrivergojek,2017-11-22,9:25 PM,periode_2, budakgojek, budakgojek ,2,#SaveDriverGojek ,,0,SaveDriverGojek,1,FALSE,False,1,NA,2,/budakgojek/status/933567078560186369
